"id","student_id","course_id","quiz1","quiz2","midterm","assignments","project","final","total","grade","status","created_at","updated_at"
"91329","1143","34","4","3","20","6","30","45","108","C-","pass","2025-05-09 12:21:29","2025-05-09 12:21:29"
"91330","1143","35","6","5","20","15","24","28","98","D","pass","2025-05-09 12:21:29","2025-05-09 12:21:29"
"91331","1143","36","5","3","22","7","28","50","115","C","pass","2025-05-09 12:21:29","2025-05-09 12:21:29"
"91332","1143","37","6",NULL,"1","9",NULL,NULL,"16",NULL,NULL,"2025-05-09 12:21:29","2025-05-09 14:27:50"
"91333","1143","38","6",NULL,"8","15",NULL,NULL,"29",NULL,NULL,"2025-05-09 12:21:29","2025-05-09 14:27:52"
"91334","1143","39","5",NULL,"15","0",NULL,NULL,"20",NULL,NULL,"2025-05-09 12:21:29","2025-05-09 14:27:53"
"91335","1143","40","10",NULL,"26","11",NULL,NULL,"47",NULL,NULL,"2025-05-09 12:21:29","2025-05-09 14:27:54"
"91336","1143","41","5","8","18","3","13","50","97","D","pass","2025-05-09 12:21:29","2025-05-09 12:21:29"
"91337","1143","42","3","4","24","8","19","36","94","D","pass","2025-05-09 12:21:29","2025-05-09 12:21:29"
"91338","1143","43","9",NULL,"1","8",NULL,NULL,"18",NULL,NULL,"2025-05-09 12:21:30","2025-05-09 14:27:55"
"91339","1143","44","5","8","17","20","28","34","112","C","pass","2025-05-09 12:21:30","2025-05-09 12:21:30"
"91340","1144","1","8","4","19","6","23","44","104","D+","pass","2025-05-09 12:21:30","2025-05-09 12:21:30"
"91341","1144","2","2","2","24","5","9","47","89","D-","pass","2025-05-09 12:21:30","2025-05-09 12:21:30"
"91342","1144","3","2","4","16","4","22","50","98","D","pass","2025-05-09 12:21:30","2025-05-09 12:21:30"
"91343","1144","4","3","5","13","7","19","39","86","D-","pass","2025-05-09 12:21:30","2025-05-09 12:21:30"
"91344","1144","5","5","4","23","9","12","48","101","D","pass","2025-05-09 12:21:30","2025-05-09 12:21:30"
"91345","1144","6","10","8","14","9","16","33","90","D-","pass","2025-05-09 12:21:30","2025-05-09 12:21:30"
"91346","1144","7","2","7","26","12","14","45","106","D+","pass","2025-05-09 12:21:30","2025-05-09 12:21:30"
"91347","1144","8","3","3","13","14","14","41","88","D-","pass","2025-05-09 12:21:30","2025-05-09 12:21:30"
"91348","1144","9","10","2","18","10","21","40","101","D","pass","2025-05-09 12:21:30","2025-05-09 12:21:30"
"91349","1144","10","2","6","23","9","10","39","89","D-","pass","2025-05-09 12:21:30","2025-05-09 12:21:30"
"91350","1144","11","5","7","16","20","13","21","82","F","fail","2025-05-09 12:21:30","2025-05-09 12:21:30"
"91351","1144","12","7","5","18","6","9","38","83","F","fail","2025-05-09 12:21:31","2025-05-09 12:21:31"
"91352","1144","13","7","3","14","4","20","43","91","D-","pass","2025-05-09 12:21:31","2025-05-09 12:21:31"
"91353","1144","14","4","2","16","11","16","33","82","F","fail","2025-05-09 12:21:31","2025-05-09 12:21:31"
"91354","1144","15","6","7","14","16","20","49","112","C","pass","2025-05-09 12:21:31","2025-05-09 12:21:31"
"91355","1144","16","5","1","18","5","30","37","96","D","pass","2025-05-09 12:21:31","2025-05-09 12:21:31"
"91356","1144","17","6","5","28","10","13","39","101","D","pass","2025-05-09 12:21:31","2025-05-09 12:21:31"
"91357","1144","18","10","3","13","5","22","47","100","D","pass","2025-05-09 12:21:31","2025-05-09 12:21:31"
"91358","1144","19","8","7","26","23","20","39","123","B-","pass","2025-05-09 12:21:31","2025-05-09 12:21:31"
"91359","1144","20","10","4","6","9","16","43","88","D-","pass","2025-05-09 12:21:31","2025-05-09 12:21:31"
"91360","1144","21","8","10","18","19","27","38","120","C+","pass","2025-05-09 12:21:31","2025-05-09 12:21:31"
"91361","1144","22","5","8","27","4","16","49","109","C-","pass","2025-05-09 12:21:31","2025-05-09 12:21:31"
"91362","1144","23","4","3","25","10","24","30","96","D","pass","2025-05-09 12:21:31","2025-05-09 12:21:31"
"91363","1144","24","4","3","10","15","30","44","106","D+","pass","2025-05-09 12:21:32","2025-05-09 12:21:32"
"91364","1144","25","7","5","16","9","16","40","93","D-","pass","2025-05-09 12:21:32","2025-05-09 12:21:32"
"91365","1144","26","2","9","25","4","23","42","105","D+","pass","2025-05-09 12:21:32","2025-05-09 12:21:32"
"91366","1144","27","5","5","25","13","18","52","118","C","pass","2025-05-09 12:21:32","2025-05-09 12:21:32"
"91367","1144","28","2","3","10","17","21","46","99","D","pass","2025-05-09 12:21:32","2025-05-09 12:21:32"
"91368","1144","29","10","10","24","16","24","34","118","C","pass","2025-05-09 12:21:32","2025-05-09 12:21:32"
"91369","1144","30","5","7","15","2","12","42","83","F","fail","2025-05-09 12:21:32","2025-05-09 12:21:32"
"91370","1144","31","7","7","16","17","9","43","99","D","pass","2025-05-09 12:21:32","2025-05-09 12:21:32"
"91371","1144","32","10","7","17","14","26","30","104","D+","pass","2025-05-09 12:21:32","2025-05-09 12:21:32"
"91372","1144","33","3","4","21","24","13","39","104","D+","pass","2025-05-09 12:21:32","2025-05-09 12:21:32"
"91373","1144","34","6","3","17","17","15","38","96","D","pass","2025-05-09 12:21:32","2025-05-09 12:21:32"
"91374","1144","35","6","5","23","6","15","32","87","D-","pass","2025-05-09 12:21:32","2025-05-09 12:21:32"
"91375","1144","36","6","5","24","14","19","44","112","C","pass","2025-05-09 12:21:32","2025-05-09 12:21:32"
"91376","1144","37","3",NULL,"8","6",NULL,NULL,"17",NULL,NULL,"2025-05-09 12:21:33","2025-05-09 14:27:56"
"91377","1144","38","5",NULL,"20","13",NULL,NULL,"38",NULL,NULL,"2025-05-09 12:21:33","2025-05-09 14:27:57"
"91378","1144","39","4",NULL,"16","0",NULL,NULL,"20",NULL,NULL,"2025-05-09 12:21:33","2025-05-09 14:27:59"
"91379","1144","40","4",NULL,"26","7",NULL,NULL,"37",NULL,NULL,"2025-05-09 12:21:33","2025-05-09 14:28:00"
"91380","1144","41","7","6","13","17","14","34","91","D-","pass","2025-05-09 12:21:33","2025-05-09 12:21:33"
"91381","1144","42","6","5","20","18","21","48","118","C","pass","2025-05-09 12:21:33","2025-05-09 12:21:33"
"91382","1144","43","7",NULL,"12","6",NULL,NULL,"25",NULL,NULL,"2025-05-09 12:21:33","2025-05-09 14:28:01"
"91383","1144","44","5","6","17","12","16","48","104","D+","pass","2025-05-09 12:21:33","2025-05-09 12:21:33"
"91384","1145","1","7","6","19","6","19","56","113","C","pass","2025-05-09 12:21:33","2025-05-09 12:21:33"
"91385","1145","2","4","8","13","9","19","43","96","D","pass","2025-05-09 12:21:33","2025-05-09 12:21:33"
"91386","1145","3","7","5","25","11","23","38","109","C-","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91387","1145","4","6","4","13","15","24","33","95","D","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91388","1145","5","7","6","23","13","15","33","97","D","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91389","1145","6","3","3","21","12","21","30","90","D-","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91390","1145","7","5","6","26","3","25","42","107","D+","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91391","1145","8","4","5","15","23","16","46","109","C-","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91392","1145","9","5","7","18","20","23","42","115","C","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91393","1145","10","8","8","15","0","16","38","85","D-","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91394","1145","11","2","9","22","27","13","48","121","C+","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91395","1145","12","6","4","19","4","19","36","88","D-","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91396","1145","13","8","5","25","15","26","42","121","C+","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91397","1145","14","5","1","17","13","19","29","84","F","fail","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91398","1145","15","8","2","21","15","20","39","105","D+","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91399","1145","16","5","3","14","4","12","41","79","F","fail","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91400","1145","17","3","8","21","15","22","37","106","D+","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91401","1145","18","4","3","16","14","25","42","104","D+","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91402","1145","19","7","7","22","1","19","39","95","D","pass","2025-05-09 12:21:34","2025-05-09 12:21:34"
"91403","1145","20","5","7","28","15","17","30","102","D+","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91404","1145","21","3","9","24","15","11","60","122","C+","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91405","1145","22","4","5","12","15","30","40","106","D+","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91406","1145","23","8","8","12","12","20","43","103","D+","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91407","1145","24","10","3","17","25","19","23","97","D","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91408","1145","25","3","7","9","1","13","32","65","F","fail","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91409","1145","26","6","4","20","16","22","37","105","D+","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91410","1145","27","2","5","23","5","13","46","94","D","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91411","1145","28","4","4","6","14","7","40","75","F","fail","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91412","1145","29","5","5","17","13","24","55","119","C+","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91413","1145","30","4","8","21","19","13","42","107","D+","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91414","1145","31","6","4","25","15","22","47","119","C+","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91415","1145","32","3","4","13","12","21","49","102","D+","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91416","1145","33","8","5","24","7","22","20","86","D-","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91417","1145","34","7","5","16","18","16","46","108","C-","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91418","1145","35","3","3","21","10","23","52","112","C","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91419","1145","36","3","5","21","5","21","35","90","D-","pass","2025-05-09 12:21:35","2025-05-09 12:21:35"
"91420","1145","37","10",NULL,"3","20",NULL,NULL,"33",NULL,NULL,"2025-05-09 12:21:36","2025-05-09 14:28:03"
"91421","1145","38","7",NULL,"3","9",NULL,NULL,"19",NULL,NULL,"2025-05-09 12:21:36","2025-05-09 14:28:04"
"91422","1145","39","10",NULL,"4","0",NULL,NULL,"14",NULL,NULL,"2025-05-09 12:21:36","2025-05-09 14:28:05"
"91423","1145","40","7",NULL,"1","13",NULL,NULL,"21",NULL,NULL,"2025-05-09 12:21:36","2025-05-09 14:28:06"
"91424","1145","41","5","5","22","20","30","55","137","B+","pass","2025-05-09 12:21:36","2025-05-09 12:21:36"
"91425","1145","42","5","5","11","15","15","43","94","D","pass","2025-05-09 12:21:36","2025-05-09 12:21:36"
"91426","1145","43","8",NULL,"17","14",NULL,NULL,"39",NULL,NULL,"2025-05-09 12:21:37","2025-05-09 14:28:07"
"91427","1145","44","6","5","16","6","12","31","76","F","fail","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91428","1146","1","4","2","18","9","19","30","82","F","fail","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91429","1146","2","8","1","20","16","11","31","87","D-","pass","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91430","1146","3","4","7","9","3","28","38","89","D-","pass","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91431","1146","4","2","3","17","15","19","38","94","D","pass","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91432","1146","5","6","8","9","19","16","29","87","D-","pass","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91433","1146","6","6","7","26","18","24","30","111","C","pass","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91434","1146","7","6","7","22","17","27","33","112","C","pass","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91435","1146","8","7","5","24","13","22","29","100","D","pass","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91436","1146","9","6","7","19","12","23","50","117","C","pass","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91437","1146","10","7","6","23","4","25","21","86","D-","pass","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91438","1146","11","5","6","14","24","19","30","98","D","pass","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91439","1146","12","10","8","10","10","23","33","94","D","pass","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91440","1146","13","6","9","19","6","25","43","108","C-","pass","2025-05-09 12:21:37","2025-05-09 12:21:37"
"91441","1146","14","6","5","17","15","16","39","98","D","pass","2025-05-09 12:21:38","2025-05-09 12:21:38"
"91442","1146","15","1","8","9","11","27","36","92","D-","pass","2025-05-09 12:21:38","2025-05-09 12:21:38"
"91443","1146","16","3","8","14","22","23","40","110","C-","pass","2025-05-09 12:21:38","2025-05-09 12:21:38"
"91444","1146","17","6","6","19","18","17","35","101","D","pass","2025-05-09 12:21:38","2025-05-09 12:21:38"
"91445","1146","18","6","9","20","6","26","39","106","D+","pass","2025-05-09 12:21:38","2025-05-09 12:21:38"
"91446","1146","19","5","1","18","6","19","44","93","D-","pass","2025-05-09 12:21:38","2025-05-09 12:21:38"
"91447","1146","20","1","4","24","15","7","34","85","D-","pass","2025-05-09 12:21:38","2025-05-09 12:21:38"
"91448","1146","21","3","4","22","8","18","40","95","D","pass","2025-05-09 12:21:38","2025-05-09 12:21:38"
"91449","1146","22","5","4","18","12","24","47","110","C-","pass","2025-05-09 12:21:38","2025-05-09 12:21:38"
"91450","1146","23","7","5","22","8","21","33","96","D","pass","2025-05-09 12:21:38","2025-05-09 12:21:38"
"91451","1146","24","8","7","26","24","19","31","115","C","pass","2025-05-09 12:21:38","2025-05-09 12:21:38"
"91452","1146","25","2","0","9","13","15","43","82","F","fail","2025-05-09 12:21:38","2025-05-09 12:21:38"
"91453","1146","26","6","7","11","13","15","37","89","D-","pass","2025-05-09 12:21:38","2025-05-09 12:21:38"
"91454","1146","27","4","4","27","8","19","43","105","D+","pass","2025-05-09 12:21:39","2025-05-09 12:21:39"
"91455","1146","28","6","4","19","14","14","45","102","D+","pass","2025-05-09 12:21:39","2025-05-09 12:21:39"
"91456","1146","29","6","2","16","15","13","29","81","F","fail","2025-05-09 12:21:39","2025-05-09 12:21:39"
"91457","1146","30","6","6","22","7","11","49","101","D","pass","2025-05-09 12:21:39","2025-05-09 12:21:39"
"91458","1146","31","4","4","27","11","28","42","116","C","pass","2025-05-09 12:21:39","2025-05-09 12:21:39"
"91459","1146","32","8","3","26","7","20","50","114","C","pass","2025-05-09 12:21:39","2025-05-09 12:21:39"
"91460","1146","33","4","7","27","17","20","50","125","B-","pass","2025-05-09 12:21:39","2025-05-09 12:21:39"
"91461","1146","34","4","6","16","15","19","30","90","D-","pass","2025-05-09 12:21:39","2025-05-09 12:21:39"
"91462","1146","35","10","10","21","6","24","34","105","D+","pass","2025-05-09 12:21:39","2025-05-09 12:21:39"
"91463","1146","36","4","1","21","14","16","47","103","D+","pass","2025-05-09 12:21:39","2025-05-09 12:21:39"
"91464","1146","37","5",NULL,"5","3",NULL,NULL,"13",NULL,NULL,"2025-05-09 12:21:40","2025-05-09 14:28:08"
"91465","1146","38","5",NULL,"19","5",NULL,NULL,"29",NULL,NULL,"2025-05-09 12:21:40","2025-05-09 14:28:09"
"91466","1146","39","8",NULL,"28","13",NULL,NULL,"49",NULL,NULL,"2025-05-09 12:21:40","2025-05-09 14:28:11"
"91467","1146","40","10",NULL,"19","17",NULL,NULL,"46",NULL,NULL,"2025-05-09 12:21:40","2025-05-09 14:28:12"
"91468","1146","41","3","5","25","15","19","44","111","C","pass","2025-05-09 12:21:40","2025-05-09 12:21:40"
"91469","1146","42","7","0","17","19","19","47","109","C-","pass","2025-05-09 12:21:40","2025-05-09 12:21:40"
"91470","1146","43","10",NULL,"17","21",NULL,NULL,"48",NULL,NULL,"2025-05-09 12:21:40","2025-05-09 14:28:13"
"91471","1146","44","6","4","20","12","24","41","107","D+","pass","2025-05-09 12:21:40","2025-05-09 12:21:40"
"91472","1147","1","2","4","12","2","16","43","79","F","fail","2025-05-09 12:21:40","2025-05-09 12:21:40"
"91473","1147","2","2","6","22","5","21","38","94","D","pass","2025-05-09 12:21:40","2025-05-09 12:21:40"
"91474","1147","3","3","3","15","14","20","43","98","D","pass","2025-05-09 12:21:40","2025-05-09 12:21:40"
"91475","1147","4","1","4","27","16","14","25","87","D-","pass","2025-05-09 12:21:40","2025-05-09 12:21:40"
"91476","1147","5","6","4","23","13","16","44","106","D+","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91477","1147","6","8","3","16","24","24","34","109","C-","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91478","1147","7","2","5","19","16","23","42","107","D+","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91479","1147","8","1","5","25","3","16","40","90","D-","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91480","1147","9","1","2","15","12","22","20","72","F","fail","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91481","1147","10","9","7","18","7","22","38","101","D","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91482","1147","11","5","9","20","17","18","44","113","C","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91483","1147","12","6","1","18","8","29","30","92","D-","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91484","1147","13","6","3","24","6","14","44","97","D","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91485","1147","14","5","6","24","20","19","34","108","C-","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91486","1147","15","4","4","23","20","18","49","118","C","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91487","1147","16","3","4","12","15","18","31","83","F","fail","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91488","1147","17","5","5","11","13","26","45","105","D+","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91489","1147","18","5","7","26","9","16","35","98","D","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91490","1147","19","6","4","13","19","12","39","93","D-","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91491","1147","20","8","7","13","12","22","45","107","D+","pass","2025-05-09 12:21:41","2025-05-09 12:21:41"
"91492","1147","21","1","7","18","18","22","35","101","D","pass","2025-05-09 12:21:42","2025-05-09 12:21:42"
"91493","1147","22","7","4","24","7","17","40","99","D","pass","2025-05-09 12:21:42","2025-05-09 12:21:42"
"91494","1147","23","6","9","16","9","9","33","82","F","fail","2025-05-09 12:21:42","2025-05-09 12:21:42"
"91495","1147","24","4","2","16","14","24","50","110","C-","pass","2025-05-09 12:21:42","2025-05-09 12:21:42"
"91496","1147","25","4","3","18","9","7","51","92","D-","pass","2025-05-09 12:21:42","2025-05-09 12:21:42"
"91497","1147","26","7","6","23","17","15","39","107","D+","pass","2025-05-09 12:21:42","2025-05-09 12:21:42"
"91498","1147","27","6","6","24","6","14","51","107","D+","pass","2025-05-09 12:21:42","2025-05-09 12:21:42"
